value,S1,S2,time(s),
42750.38564,2358,0,73.52155566,
42750.38564,2359,0,72.91996384,
42750.38564,2360,0,75.10980153,
42441.19849,2361,0,72.07988167,
42441.2036,2362,0,70.89960265,
42441.2036,2363,0,71.29953766,
42441.19849,2364,0,71.00969815,
42441.2036,2365,0,73.08973002,
42441.2036,2366,0,70.42980981,
42750.38564,2367,0,71.60984254,
42750.38564,2368,0,71.8805356,
42750.38564,2369,0,71.53008318,
42441.19849,2370,0,70.8458724,
42441.2036,2371,0,71.7000289,
42441.2036,2372,0,70.57039165,
42441.19849,2373,0,69.920012,
42441.2036,2374,0,70.96949339,
42441.2036,2375,0,73.46437955,
42750.38564,2376,0,71.48991132,
42750.38564,2377,0,72.43687415,
42750.38564,2378,0,71.45470619,
42441.19849,2379,0,70.72235489,
42441.2036,2380,0,71.65025163,
42441.2036,2381,0,71.9195931,
42441.19849,2382,0,70.58008027,
42441.2036,2383,0,71.33978248,
42441.2036,2384,0,70.91974378,
42441.19849,2385,0,70.53992915,
42441.19849,2386,0,70.86000443,
42441.19849,2387,0,71.60966706,
42441.20051,2388,0,67.92667341,
42441.19849,2389,0,74.49008441,
42441.19849,2390,0,70.75988221,
42441.20051,2391,0,72.03869152,
42441.19849,2392,0,70.39476109,
42441.19849,2393,0,71.7197938,
42750.38564,2394,0,74.55986118,
42750.38564,2395,0,74.15977097,
42750.38564,2396,0,72.5950582,
42441.19849,2397,0,72.41520405,
42441.2036,2398,0,72.21979213,
42441.2036,2399,0,70.40007758,
42441.19849,2400,0,71.57971096,
42441.2036,2401,0,71.61000061,
42441.2036,2402,0,71.0898366,
42750.38564,2403,0,71.51998925,
42750.38564,2404,0,72.14004683,
42750.38564,2405,0,71.86090469,
42441.19849,2406,0,72.00965548,
42441.2036,2407,0,71.66974425,
42441.2036,2408,0,69.93976736,
42441.19849,2409,0,71.94994688,
42441.2036,2410,0,71.87994599,
42441.2036,2411,0,70.86006927,
42750.38564,2412,0,69.78985333,
42750.38564,2413,0,69.49002504,
42750.38564,2414,0,68.72986794,
42441.19849,2415,0,68.64972138,
42441.2036,2416,0,70.45006466,
42441.2036,2417,0,73.40960121,
42441.19849,2418,0,70.13989973,
42441.2036,2419,0,70.2000792,
42441.2036,2420,0,70.44503355,
42750.38564,2421,0,71.59998941,
42750.38564,2422,0,70.65001345,
42750.38564,2423,0,70.84018469,
42441.19849,2424,0,69.88168669,
42441.2036,2425,0,70.48010087,
42441.2036,2426,0,70.57985401,
42441.19849,2427,0,69.79009628,
42441.2036,2428,0,68.65991449,
42441.2036,2429,0,70.51662493,
42750.38564,2430,0,71.69021058,
42750.38564,2431,0,70.49906087,
42750.38564,2432,0,71.06903386,
42750.38564,2433,0,73.97997022,
42441.19849,2434,0,71.22983456,
42441.19849,2435,0,70.52983904,
42750.38564,2436,0,70.88622451,
42441.19849,2437,0,70.59988523,
42441.19849,2438,0,69.82995057,
42750.38564,2439,0,70.29507542,
42750.38564,2440,0,71.00974631,
42750.38564,2441,0,69.45009613,
42441.19849,2442,0,68.68953395,
42441.2036,2443,0,69.34985018,
42441.2036,2444,0,69.35981965,
42441.19849,2445,0,69.20973396,
42441.2036,2446,0,70.43976378,
42441.2036,2447,0,69.78947091,
42750.38564,2448,0,69.97505808,
42750.38564,2449,0,70.2798903,
42750.38564,2450,0,71.09500074,
42441.19849,2451,0,70.01983523,
42441.2036,2452,0,71.41994429,
42441.2036,2453,0,68.19021034,
42441.19849,2454,0,63.39282346,
42441.2036,2455,0,60.17592168,
42441.2036,2456,0,66.06238317,
42750.38564,2457,0,64.80825186,
42750.38564,2458,0,65.25390697,
42750.38564,2459,0,59.66457534,
42441.19849,2460,0,59.66051698,
42441.2036,2461,0,59.44163823,
42441.2036,2462,0,62.19403124,
42441.19849,2463,0,59.17233634,
42441.20051,2464,0,58.74594355,
42441.20051,2465,0,58.24100327,
42750.38564,2466,0,59.43344307,
42750.38564,2467,0,59.0227263,
42750.38564,2468,0,60.73927617,
42441.19849,2469,0,59.55398512,
42441.2036,2470,0,61.07324314,
42441.2036,2471,0,61.12672997,
42441.19849,2472,0,60.69343948,
42441.20051,2473,0,59.40184903,
42441.20051,2474,0,60.0390327,
42441.20328,2475,0,59.9173131,
42441.20328,2476,0,59.88181639,
42441.20328,2477,0,59.75354886,
42441.20328,2478,0,60.39823866,
42750.38564,2479,0,60.48980713,
42750.38564,2480,0,59.9829824,
42441.20328,2481,0,59.80155849,
42750.38564,2482,0,60.2307446,
42750.38564,2483,0,60.58966208,
42750.38564,2484,0,60.04404283,
42750.38564,2485,0,58.96467113,
42750.38564,2486,0,60.03160882,
42441.20328,2487,0,59.03483009,
42750.38564,2488,0,60.92995572,
42750.38564,2489,0,60.61033559,
42750.38564,2490,0,59.88961434,
42750.38564,2491,0,59.78401661,
42750.38564,2492,0,61.95103645,
42750.38564,2493,0,60.9268055,
42750.38564,2494,0,63.9706018,
42750.38564,2495,0,64.68714213,
42441.20328,2496,0,65.9565134,
42750.38564,2497,0,61.14141917,
42750.38564,2498,0,64.67994142,
42441.20328,2499,0,62.56743312,
42750.38564,2500,0,61.21936941,
42750.38564,2501,0,60.24198604,
42750.38564,2502,0,62.69123697,
42750.38564,2503,0,60.1887939,
42750.38564,2504,0,61.92559981,
42750.38564,2505,0,60.85625482,
42750.38564,2506,0,63.97922182,
42750.38564,2507,0,61.4861939,
42441.20328,2508,0,64.77010822,
42750.38564,2509,0,62.41469765,
42750.38564,2510,0,62.26930881,
42750.38564,2511,0,60.94149351,
42750.38564,2512,0,60.29875875,
42750.38564,2513,0,59.3421433,
42441.20328,2514,0,62.12504053,
42750.38564,2515,0,62.91881514,
42750.38564,2516,0,61.79780602,
42441.20328,2517,0,62.59427524,
42750.38564,2518,0,64.99369192,
42750.38564,2519,0,66.80416465,
42750.38564,2520,0,62.67408061,
42750.38564,2521,0,62.18017817,
42750.38564,2522,0,59.43352342,
42423.82296,2523,0,58.57351518,
42750.38564,2524,0,59.98739934,
42750.38564,2525,0,63.38729548,
42423.82296,2526,0,62.19175053,
42423.82296,2527,0,61.91973066,
42750.38564,2528,0,66.62175465,
42750.38564,2529,0,64.52773023,
42750.38564,2530,0,60.9992547,
42750.38564,2531,0,64.84166765,
42750.38564,2532,0,62.7903595,
42750.38564,2533,0,59.39330244,
42750.38564,2534,0,58.97698092,
42750.38564,2535,0,58.90310311,
42750.38564,2536,0,59.66361356,
42750.38564,2537,0,59.14171457,
42750.38564,2538,0,61.35315251,
42750.38564,2539,0,59.23548651,
42750.38564,2540,0,59.46386242,
42750.38564,2541,0,59.10056114,
42750.38564,2542,0,59.37684369,
42750.38564,2543,0,60.04439855,
42750.38564,2544,0,60.10670185,
42750.38564,2545,0,59.72498131,
42750.38564,2546,0,63.22383904,
42750.38564,2547,0,63.28600597,
42750.38564,2548,0,61.91872954,
42750.38564,2549,0,62.02152991,
42750.38564,2550,0,67.69479299,
42750.38564,2551,0,68.14361668,
42750.38564,2552,0,62.96974611,
42750.38564,2553,0,70.07091737,
42750.38564,2554,0,68.49351287,
42750.38564,2555,0,65.20624447,
42750.38564,2556,0,62.9426806,
42750.38564,2557,0,62.72371817,
42750.38564,2558,0,61.79023671,
42750.38564,2559,0,65.84648585,
42750.38564,2560,0,60.03314805,
42750.38564,2561,0,59.7105968,
42750.38564,2562,0,59.46659732,
42750.38564,2563,0,59.60060072,
42750.38564,2564,0,59.87110519,
42750.38564,2565,0,59.63541889,
42750.38564,2566,0,59.02583861,
42750.38564,2567,0,60.07891345,
42423.82296,2568,0,60.08124113,
42750.38564,2569,0,61.98041201,
42750.38564,2570,0,65.88430357,
42423.82296,2571,0,61.45186925,
42423.82296,2572,0,64.57498002,
42750.38564,2573,0,73.28688288,
42750.38564,2574,0,63.34411907,
42750.38564,2575,0,62.31821418,
42750.38564,2576,0,64.44539428,
42750.38564,2577,0,62.56023169,
42750.38564,2578,0,67.04559493,
42750.38564,2579,0,66.35516381,
42750.38564,2580,0,59.75980711,
42750.38564,2581,0,58.59989715,
42750.38564,2582,0,58.46989799,
42750.38564,2583,0,58.52992916,
42750.38564,2584,0,59.72992063,
42750.38564,2585,0,58.8198967,
42750.38564,2586,0,59.29993486,
42750.38564,2587,0,59.3999002,
42750.38564,2588,0,59.49992967,
42750.38564,2589,0,59.07990217,
42750.38564,2590,0,59.34992838,
42750.38564,2591,0,59.60992718,
42750.38564,2592,0,58.5899024,
42750.38564,2593,0,58.709903,
42750.38564,2594,0,58.65995455,
42750.38564,2595,0,58.55993319,
42750.38564,2596,0,58.89991593,
42750.38564,2597,0,58.2805078,
42750.38564,2598,0,58.49993038,
42750.38564,2599,0,58.40990019,
42750.38564,2600,0,58.56989789,
42750.38564,2601,0,57.95993757,
42750.38564,2602,0,57.9199338,
42750.38564,2603,0,58.58989954,
42750.38564,2604,0,58.97993135,
42750.38564,2605,0,58.84993029,
42750.38564,2606,0,58.88992214,
42750.38564,2607,0,58.38954449,
42750.38564,2608,0,58.90989685,
42750.38564,2609,0,59.11993003,
42750.38564,2610,0,60.36991906,
42750.38564,2611,0,60.59992528,
42750.38564,2612,0,58.00989842,
42423.82296,2613,0,57.95993066,
42750.38564,2614,0,59.19993043,
42750.38564,2615,0,58.84747005,
42423.82296,2616,0,58.49989867,
42423.82296,2617,0,57.97990894,
42750.38564,2618,0,58.72025704,
42750.38564,2619,0,58.63994169,
42750.38564,2620,0,59.40992975,
42750.38564,2621,0,58.28992248,
42750.38564,2622,0,58.74250507,
42750.38564,2623,0,58.32993054,
42750.38564,2624,0,58.81993008,
42750.38564,2625,0,59.01993036,
42750.38564,2626,0,58.02990031,
42750.38564,2627,0,58.82993221,
42750.38564,2628,0,58.69992828,
42750.38564,2629,0,58.57990503,
42750.38564,2630,0,61.06989431,
42750.38564,2631,0,58.4598875,
42750.38564,2632,0,58.59993219,
42750.38564,2633,0,58.90992737,
42750.38564,2634,0,58.50993252,
42750.38564,2635,0,59.53990555,
42750.38564,2636,0,57.70992708,
42750.38564,2637,0,58.18950248,
42750.38564,2638,0,58.50048447,
42750.38564,2639,0,58.59992838,
42750.38564,2640,0,60.15990472,
42750.38564,2641,0,58.21992993,
42750.38564,2642,0,58.39993429,
42750.38564,2643,0,58.49989748,
42750.38564,2644,0,57.65992236,
42750.38564,2645,0,58.97993255,
42750.38564,2646,0,58.34993243,
42750.38564,2647,0,58.5499289,
42750.38564,2648,0,59.04044604,
42750.38564,2649,0,58.82988381,
42750.38564,2650,0,60.9299252,
42750.38564,2651,0,58.57988644,
42750.38564,2652,0,57.79990196,
42750.38564,2653,0,58.8299408,
42750.38564,2654,0,58.17992997,
42750.38564,2655,0,58.61990762,
42750.38564,2656,0,59.09992981,
42750.38564,2657,0,58.73993349,
42423.82296,2658,0,57.40993094,
42750.38564,2659,0,58.49992967,
42750.38564,2660,0,58.05993176,
42423.82296,2661,0,57.58993101,
42423.82296,2662,0,58.45992875,
42750.38564,2663,0,58.80989766,
42750.38564,2664,0,58.09990311,
42750.38564,2665,0,58.16993499,
42750.38564,2666,0,60.51972389,
42750.38564,2667,0,58.17990041,
42750.38564,2668,0,59.00801301,
42750.38564,2669,0,58.96989989,
42750.38564,2670,0,58.7299037,
42750.38564,2671,0,60.23992872,
42750.38564,2672,0,58.93989825,
42750.38564,2673,0,58.19989872,
42750.38564,2674,0,58.72991657,
42750.38564,2675,0,59.13992667,
42750.38564,2676,0,59.17989779,
42750.38564,2677,0,58.05987072,
42750.38564,2678,0,57.9699285,
42750.38564,2679,0,59.05044651,
42750.38564,2680,0,58.07992172,
42750.38564,2681,0,58.92992663,
42750.38564,2682,0,58.85992718,
42750.38564,2683,0,58.22993183,
42750.38564,2684,0,59.11989856,
42750.38564,2685,0,58.70989871,
42750.38564,2686,0,58.54992199,
42750.38564,2687,0,58.01993394,
42750.38564,2688,0,58.70992947,
42750.38564,2689,0,58.87990069,
42750.38564,2690,0,58.30992699,
42750.38564,2691,0,59.37993097,
42750.38564,2692,0,58.0399344,
42750.38564,2693,0,59.09992838,
42750.38564,2694,0,58.1399045,
42750.38564,2695,0,58.41992855,
42750.38564,2696,0,58.30992746,
42750.38564,2697,0,58.16993046,
42750.38564,2698,0,58.51992989,
42750.38564,2699,0,58.23849869,
42441.20328,2700,0,57.54993105,
42441.20328,2701,0,57.96993184,
42441.20328,2702,0,59.60993218,
42441.20328,2703,0,57.78993058,
42750.38564,2704,0,57.94993091,
42750.38564,2705,0,61.29992318,
42441.20328,2706,0,57.78992939,
42750.38564,2707,0,59.21992707,
42750.38564,2708,0,58.91989827,
42750.38564,2709,0,61.8583715,
42750.38564,2710,0,60.999928,
42750.38564,2711,0,58.55993414,
42441.20328,2712,0,57.3299315,
42750.38564,2713,0,59.25992727,
42750.38564,2714,0,59.06988215,
42750.38564,2715,0,57.73991466,
42750.38564,2716,0,58.04989839,
42750.38564,2717,0,58.99990177,
42750.38564,2718,0,58.39993382,
42750.38564,2719,0,58.43992853,
42750.38564,2720,0,58.20042872,
42441.20328,2721,0,59.95992756,
42750.38564,2722,0,58.90993094,
42750.38564,2723,0,60.4899261,
42441.20328,2724,0,57.83992839,
42750.38564,2725,0,59.43990397,
42750.38564,2726,0,58.45992947,
42750.38564,2727,0,58.44992781,
42750.38564,2728,0,58.1699295,
42750.38564,2729,0,58.60989881,
42750.38564,2730,0,59.26052117,
42750.38564,2731,0,57.72993469,
42750.38564,2732,0,58.12989759,
42441.20328,2733,0,59.77986526,
42750.38564,2734,0,58.70989728,
42750.38564,2735,0,58.39990187,
42750.38564,2736,0,58.28993034,
42750.38564,2737,0,58.69990921,
42750.38564,2738,0,58.33992481,
42441.20328,2739,0,60.14993048,
42750.38564,2740,0,58.92051125,
42750.38564,2741,0,59.04992747,
42441.20328,2742,0,59.03993106,
42750.38564,2743,0,58.19992852,
42750.38564,2744,0,58.1899271,
42750.38564,2745,0,58.23893976,
42750.38564,2746,0,57.95992637,
42750.38564,2747,0,60.55993152,
42423.82296,2748,0,57.95993042,
42750.38564,2749,0,58.06993079,
42750.38564,2750,0,58.36050272,
42423.82296,2751,0,57.72992492,
42423.82296,2752,0,58.38992977,
42750.38564,2753,0,58.95989013,
42750.38564,2754,0,58.09992981,
42750.38564,2755,0,58.3198719,
42750.38564,2756,0,58.3699007,
42750.38564,2757,0,58.26992822,
42750.38564,2758,0,58.44993925,
42750.38564,2759,0,58.61992908,
42750.38564,2760,0,59.15992665,
42750.38564,2761,0,59.06993294,
42750.38564,2762,0,58.48989129,
42750.38564,2763,0,60.07992887,
42750.38564,2764,0,58.34990382,
42750.38564,2765,0,58.00989962,
42750.38564,2766,0,58.01990151,
42750.38564,2767,0,58.11992931,
42750.38564,2768,0,58.92989945,
42750.38564,2769,0,58.37993813,
42750.38564,2770,0,58.09993124,
42750.38564,2771,0,58.46993208,
42750.38564,2772,0,58.24988794,
42750.38564,2773,0,60.88987255,
42750.38564,2774,0,58.2899282,
42750.38564,2775,0,57.93993068,
42750.38564,2776,0,57.91752219,
42750.38564,2777,0,59.00992656,
42750.38564,2778,0,58.85993838,
42750.38564,2779,0,58.39993548,
42750.38564,2780,0,58.03990054,
42750.38564,2781,0,58.54045415,
42750.38564,2782,0,58.98992634,
42750.38564,2783,0,58.41992927,
42750.38564,2784,0,58.83992863,
42750.38564,2785,0,58.66992974,
42750.38564,2786,0,58.27993321,
42750.38564,2787,0,58.51994586,
42750.38564,2788,0,58.32993245,
42750.38564,2789,0,58.67993426,
42750.38564,2790,0,58.01993299,
42750.38564,2791,0,58.88989997,
42750.38564,2792,0,57.54993272,
42423.82296,2793,0,58.28993726,
42750.38564,2794,0,70.91991091,
42750.38564,2795,0,58.90990305,
42423.82296,2796,0,57.82990217,
42423.82296,2797,0,58.04993844,
42750.38564,2798,0,58.18992925,
42750.38564,2799,0,58.97988701,
42750.38564,2800,0,58.60993671,
42750.38564,2801,0,58.49989939,
42750.38564,2802,0,58.71992779,
42750.38564,2803,0,59.15989757,
42750.38564,2804,0,59.08993363,
42750.38564,2805,0,59.04993224,
42750.38564,2806,0,57.72796059,
42750.38564,2807,0,58.71991968,
42750.38564,2808,0,58.71991348,
42750.38564,2809,0,58.22992921,
42750.38564,2810,0,58.58992887,
42750.38564,2811,0,58.02990341,
42750.38564,2812,0,60.82046223,
42750.38564,2813,0,58.36993361,
42750.38564,2814,0,58.30992746,
42750.38564,2815,0,57.91993594,
42750.38564,2816,0,58.58988714,
42750.38564,2817,0,60.75989985,
42750.38564,2818,0,58.04993081,
42750.38564,2819,0,58.41992688,
42750.38564,2820,0,58.00987482,
42750.38564,2821,0,57.88993359,
42750.38564,2822,0,57.79643321,
42750.38564,2823,0,57.76993561,
42750.38564,2824,0,58.77992845,
42750.38564,2825,0,60.45992613,
42750.38564,2826,0,60.59991932,
42750.38564,2827,0,58.6399014,
42750.38564,2828,0,58.5499258,
42750.38564,2829,0,58.45993066,
42750.38564,2830,0,58.72992778,
42750.38564,2831,0,58.41990924,
42750.38564,2832,0,59.84050846,
42750.38564,2833,0,59.01992989,
42750.38564,2834,0,58.50992656,
42750.38564,2835,0,57.96990108,
42750.38564,2836,0,58.96993375,
42750.38564,2837,0,59.10990167,
42423.82296,2838,0,57.96993852,
42750.38564,2839,0,58.73992634,
42750.38564,2840,0,60.42992425,
42423.82296,2841,0,57.73989964,
42423.82296,2842,0,57.25052476,
42750.38564,2843,0,58.59991264,
42750.38564,2844,0,57.96992946,
42750.38564,2845,0,58.91992855,
42750.38564,2846,0,58.1599257,
42750.38564,2847,0,58.51990151,
42750.38564,2848,0,58.0499146,
42750.38564,2849,0,58.28993487,
42750.38564,2850,0,58.57990336,
42750.38564,2851,0,57.96993852,
42750.38564,2852,0,58.18041396,
42750.38564,2853,0,58.61992979,
42750.38564,2854,0,58.04993057,
42750.38564,2855,0,59.43993282,
42750.38564,2856,0,58.78992891,
42750.38564,2857,0,57.90993547,
42750.38564,2858,0,58.09991598,
42750.38564,2859,0,58.32991052,
42750.38564,2860,0,59.21989441,
42750.38564,2861,0,58.39992762,
42750.38564,2862,0,57.53990912,
42750.38564,2863,0,60.40101266,
42750.38564,2864,0,58.91989017,
42750.38564,2865,0,58.67989707,
42750.38564,2866,0,58.18989635,
42750.38564,2867,0,58.29993963,
42750.38564,2868,0,58.30896497,
42750.38564,2869,0,57.68992925,
42750.38564,2870,0,57.6799314,
42750.38564,2871,0,57.93992996,
42750.38564,2872,0,58.86993384,
42750.38564,2873,0,58.12989879,
42750.38564,2874,0,58.33992934,
42750.38564,2875,0,57.96993494,
42750.38564,2876,0,58.77992916,
42750.38564,2877,0,57.92992902,
42750.38564,2878,0,58.64994097,
42750.38564,2879,0,58.10992908,
42750.38564,2880,0,60.53992558,
42750.38564,2881,0,58.78992367,
42750.38564,2882,0,57.81989622,
42423.82296,2883,0,57.77043486,
42750.38564,2884,0,58.90989709,
42750.38564,2885,0,58.28993177,
42423.82296,2886,0,59.15993047,
42423.82296,2887,0,57.78990149,
42750.38564,2888,0,58.28992915,
42750.38564,2889,0,58.659899,
42750.38564,2890,0,58.83993101,
42750.38564,2891,0,58.64991236,
42750.38564,2892,0,60.409935,
42750.38564,2893,0,58.40990376,
42750.38564,2894,0,58.90992832,
42750.38564,2895,0,59.62988591,
42750.38564,2896,0,58.82993054,
42750.38564,2897,0,60.53992701,
42750.38564,2898,0,58.83993578,
42750.38564,2899,0,58.26990223,
42750.38564,2900,0,59.08992863,
42750.38564,2901,0,58.90993381,
42750.38564,2902,0,58.29988217,
42750.38564,2903,0,58.11988878,
42750.38564,2904,0,58.31993127,
42750.38564,2905,0,58.85993457,
42750.38564,2906,0,60.55990958,
42750.38564,2907,0,58.40992832,
42750.38564,2908,0,58.95992565,
42750.38564,2909,0,58.13993049,
42750.38564,2910,0,59.12993073,
42750.38564,2911,0,58.12993646,
42750.38564,2912,0,59.02993727,
42750.38564,2913,0,58.82993102,
42750.38564,2914,0,60.76053739,
42750.38564,2915,0,58.27993083,
42750.38564,2916,0,58.39992547,
42750.38564,2917,0,59.84991121,
42750.38564,2918,0,58.99989223,
42750.38564,2919,0,58.27992225,
42750.38564,2920,0,58.05993438,
42750.38564,2921,0,58.51993179,
42750.38564,2922,0,59.51993513,
42750.38564,2923,0,58.53986692,
42750.38564,2924,0,58.34048462,
42441.20031,2925,0,57.5899055,
42441.20031,2926,0,58.29992127,
42441.20031,2927,0,62.15992284,
42441.20031,2928,0,59.30993271,
42750.38564,2929,0,58.39989638,
42750.38564,2930,0,58.82989383,
42441.20031,2931,0,58.17990184,
42750.38564,2932,0,58.39993143,
42750.38564,2933,0,58.06994009,
42750.38564,2934,0,58.57048535,
42750.38564,2935,0,57.86991835,
42750.38564,2936,0,58.56993651,
42441.20031,2937,0,58.47993302,
42750.38564,2938,0,57.91990328,
42750.38564,2939,0,57.57988667,
42750.38564,2940,0,57.95993423,
42750.38564,2941,0,57.41989374,
42750.38564,2942,0,58.94990087,
42750.38564,2943,0,58.16993356,
42750.38564,2944,0,58.24993443,
42750.38564,2945,0,57.8299396,
42441.20031,2946,0,58.1599288,
42750.38564,2947,0,58.96992826,
42750.38564,2948,0,60.72989774,
42441.20031,2949,0,58.11950731,
42750.38564,2950,0,58.70993042,
42750.38564,2951,0,58.57992792,
42750.38564,2952,0,58.25990057,
42750.38564,2953,0,57.88993216,
42750.38564,2954,0,57.80989885,
42750.38564,2955,0,59.47986984,
42750.38564,2956,0,58.71993041,
42750.38564,2957,0,58.73993087,
42441.20031,2958,0,57.66993427,
42750.38564,2959,0,58.94992828,
42750.38564,2960,0,58.75990701,
42750.38564,2961,0,57.98993468,
42750.38564,2962,0,60.6299324,
42750.38564,2963,0,58.52989912,
42441.20031,2964,0,57.64989185,
42750.38564,2965,0,58.08993363,
42750.38564,2966,0,58.319906,
42441.20031,2967,0,57.59990072,
42750.38564,2968,0,59.9699266,
42750.38564,2969,0,57.92993331,
42750.38564,2970,0,58.17990255,
42750.38564,2971,0,60.29992604,
42750.38564,2972,0,58.59993458,
42420.24315,2973,0,57.95993638,
42750.38564,2974,0,58.49989986,
42750.38564,2975,0,60.72046328,
42420.24315,2976,0,57.56993747,
42420.24315,2977,0,57.51993036,
42750.38564,2978,0,59.56993556,
42750.38564,2979,0,58.48993349,
42750.38564,2980,0,58.71992874,
42750.38564,2981,0,58.72990012,
42750.38564,2982,0,58.80989456,
42750.38564,2983,0,60.66964054,
42750.38564,2984,0,59.34992433,
42750.38564,2985,0,58.50051546,
42750.38564,2986,0,57.9899056,
42750.38564,2987,0,57.54992557,
42750.38564,2988,0,58.28992772,
42750.38564,2989,0,58.06990314,
42750.38564,2990,0,58.80599928,
42750.38564,2991,0,57.71990132,
42750.38564,2992,0,60.02992511,
42750.38564,2993,0,58.29992723,
42750.38564,2994,0,58.20992517,
42750.38564,2995,0,57.92993379,
42750.38564,2996,0,57.78096032,
42750.38564,2997,0,58.78992891,
42750.38564,2998,0,58.38988924,
42750.38564,2999,0,58.22990203,
42750.38564,3000,0,57.39991498,
42750.38564,3001,0,60.39990091,
42750.38564,3002,0,59.03993511,
42750.38564,3003,0,58.71994114,
42750.38564,3004,0,58.18993568,
42750.38564,3005,0,57.98993015,
42750.38564,3006,0,59.0270586,
42750.38564,3007,0,58.13993335,
42750.38564,3008,0,57.97990489,
42750.38564,3009,0,59.90993261,
42750.38564,3010,0,58.33989644,
42750.38564,3011,0,57.59993172,
42750.38564,3012,0,60.53989816,
42750.38564,3013,0,58.0398972,
42750.38564,3014,0,60.59990168,
42750.38564,3015,0,58.20992947,
42750.38564,3016,0,58.32857752,
42750.38564,3017,0,58.23993373,
42420.24315,3018,0,58.0199008,
42750.38564,3019,0,59.10992956,
42750.38564,3020,0,58.95989656,
42420.24315,3021,0,57.78993392,
42420.24315,3022,0,58.07992983,
42750.38564,3023,0,58.49992824,
42750.38564,3024,0,58.05992985,
42750.38564,3025,0,58.99750304,
42750.38564,3026,0,58.15049839,
42750.38564,3027,0,58.68992901,
42750.38564,3028,0,58.72992706,
42750.38564,3029,0,58.36989403,
42750.38564,3030,0,58.03990459,
42750.38564,3031,0,58.78990674,
42750.38564,3032,0,58.52992582,
42750.38564,3033,0,58.54990292,
42750.38564,3034,0,58.66989994,
42750.38564,3035,0,60.10992479,
42750.38564,3036,0,58.74994063,
42750.38564,3037,0,58.33990073,
42750.38564,3038,0,58.24992919,
42750.38564,3039,0,58.46990132,
42750.38564,3040,0,59.84989738,
42750.38564,3041,0,58.20993543,
42750.38564,3042,0,58.51990438,
42750.38564,3043,0,58.90993071,
42750.38564,3044,0,58.70992756,
42750.38564,3045,0,58.19987679,
42750.38564,3046,0,57.97993135,
42750.38564,3047,0,58.61048555,
42750.38564,3048,0,58.59991264,
42750.38564,3049,0,58.43992758,
42750.38564,3050,0,57.82990694,
42750.38564,3051,0,58.60992169,
42750.38564,3052,0,59.18989062,
42750.38564,3053,0,58.23993635,
42750.38564,3054,0,58.48989344,
42750.38564,3055,0,58.87992883,
42750.38564,3056,0,58.53993034,
42750.38564,3057,0,58.24986029,
42750.38564,3058,0,58.37993193,
42750.38564,3059,0,59.52993083,
42750.38564,3060,0,58.81993151,
42750.38564,3061,0,58.03992605,
42750.38564,3062,0,58.24987817,
42420.24399,3063,0,57.84993172,
42750.38564,3064,0,58.14993215,
42750.38564,3065,0,58.50992966,
42420.24399,3066,0,58.17989898,
42420.24399,3067,0,58.49655628,
42750.38564,3068,0,58.63992882,
42750.38564,3069,0,58.5999341,
42750.38564,3070,0,58.48990226,
42750.38564,3071,0,59.79992652,
42750.38564,3072,0,58.15990114,
42750.38564,3073,0,60.09992146,
42750.38564,3074,0,57.48993087,
42750.38564,3075,0,58.6299305,
42750.38564,3076,0,57.69995451,
42750.38564,3077,0,57.92992663,
42750.38564,3078,0,58.48046446,
42750.38564,3079,0,59.17993426,
42750.38564,3080,0,58.87991405,
42750.38564,3081,0,58.26993251,
42750.38564,3082,0,58.12989831,
42750.38564,3083,0,59.82604957,
42750.38564,3084,0,58.95986557,
42750.38564,3085,0,57.21990442,
42750.38564,3086,0,58.13992739,
42750.38564,3087,0,60.40989232,
42750.38564,3088,0,58.98048282,
42750.38564,3089,0,58.28992891,
42750.38564,3090,0,58.63993406,
42750.38564,3091,0,58.9298985,
42750.38564,3092,0,59.07991219,
42750.38564,3093,0,58.41989946,
42750.38564,3094,0,59.07992959,
42750.38564,3095,0,58.07990193,
42750.38564,3096,0,58.04993796,
42750.38564,3097,0,58.759866,
42750.38564,3098,0,58.59990001,
42750.38564,3099,0,58.64992571,
42750.38564,3100,0,58.57991505,
42750.38564,3101,0,59.5898993,
42750.38564,3102,0,58.27994251,
42750.38564,3103,0,57.26993155,
42750.38564,3104,0,58.06992912,
42750.38564,3105,0,58.07993126,
42750.38564,3106,0,58.4299314,
42750.38564,3107,0,59.00990343,
42420.24399,3108,0,57.98045444,
42750.38564,3109,0,57.97993159,
42750.38564,3110,0,57.41993213,
42420.24315,3111,0,58.15989876,
42420.24315,3112,0,58.51992917,
42420.24315,3113,0,58.11646748,
42750.38564,3114,0,60.45992613,
42750.38564,3115,0,57.94993281,
42750.38564,3116,0,58.09993029,
42750.38564,3117,0,58.56989956,
42750.38564,3118,0,58.54990363,
42750.38564,3119,0,58.78989649,
42750.38564,3120,0,60.26991916,
42750.38564,3121,0,58.75990772,
42750.38564,3122,0,58.7899344,
42750.38564,3123,0,58.83992839,
42750.38564,3124,0,57.9199276,
42750.38564,3125,0,58.08990598,
42750.38564,3126,0,58.94994354,
42750.38564,3127,0,60.27992797,
42750.38564,3128,0,58.24992895,
42750.38564,3129,0,58.41990137,
42750.38564,3130,0,58.08993459,
42750.38564,3131,0,58.07993293,
42750.38564,3132,0,59.53993225,
42750.38564,3133,0,58.93989944,
42750.38564,3134,0,58.59990549,
