EngSize,Age,Gender,Marital,exp,Owner,vAge,Garage,AntiTFD,import,Loss,
1.6,34,男,已婚,2,私人,1,无,无防盗装置,国产,0,0
1.8,34,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.8,34,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.8,34,女,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,34,男,已婚,2,私人,1,有,有防盗装置,国产,1,639.4
1.8,34,男,已婚,2,私人,1,有,无防盗装置,国产,1,1030.4
2,34,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
2,34,男,已婚,2,私人,1,无,无防盗装置,进口,0,0
2,34,男,已婚,2,私人,1,有,无防盗装置,国产,1,2800
2,34,男,已婚,2,私人,1,有,无防盗装置,国产,1,11360
2.3,34,男,已婚,2,私人,1,有,无防盗装置,进口,1,400
2.5,34,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
2.5,34,女,已婚,2,私人,1,有,有防盗装置,进口,0,0
1,33,男,未婚,2,公司,1,有,无防盗装置,进口,0,0
1,33,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.6,33,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.6,33,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.6,33,女,已婚,2,私人,1,有,无防盗装置,国产,1,200
1.6,33,女,已婚,2,私人,1,有,有防盗装置,国产,1,793.6
1.6,33,男,已婚,2,私人,1,有,无防盗装置,国产,1,1062.8
1.6,33,男,已婚,2,私人,1,有,无防盗装置,进口,1,5360
1.6,33,男,已婚,2,私人,1,有,有防盗装置,进口,1,14880
1.8,33,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,33,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.8,33,女,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,33,男,已婚,2,私人,1,有,无防盗装置,进口,1,696
1.8,33,男,已婚,2,私人,1,有,有防盗装置,进口,1,4244
2,33,女,已婚,2,私人,1,无,无防盗装置,进口,1,2176
2,33,男,已婚,2,私人,1,有,有防盗装置,进口,1,2422.4
2.3,33,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
2.8,33,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.3,32,女,已婚,2,私人,1,有,无防盗装置,国产,1,526.4
1.6,32,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.6,32,女,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.6,32,男,已婚,2,私人,1,无,无防盗装置,国产,0,0
1.6,32,男,未婚,2,私人,1,无,无防盗装置,国产,0,0
1.6,32,男,已婚,2,私人,1,无,无防盗装置,国产,0,0
1.6,32,男,已婚,2,私人,1,有,无防盗装置,国产,1,476.6
1.6,32,男,已婚,2,私人,1,有,无防盗装置,国产,1,4440
1.8,32,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,32,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,32,男,已婚,2,政府,1,有,无防盗装置,国产,0,0
1.8,32,女,已婚,2,公司,1,有,有防盗装置,国产,0,0
1.8,32,男,已婚,2,私人,1,有,无防盗装置,国产,1,395.8
1.8,32,男,已婚,2,私人,1,无,有防盗装置,进口,1,551.3
1.8,32,男,已婚,2,私人,1,有,有防盗装置,国产,1,2431.2
2.8,32,男,已婚,2,私人,1,有,有防盗装置,国产,0,0
1,31,男,已婚,2,私人,1,无,无防盗装置,国产,0,0
1.6,31,女,未婚,2,私人,1,有,无防盗装置,国产,0,0
1.6,31,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,31,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.8,31,男,已婚,2,私人,1,有,无防盗装置,国产,1,396
1.8,31,男,已婚,2,私人,1,有,无防盗装置,进口,1,655.7
1.8,31,男,已婚,2,私人,1,有,无防盗装置,进口,1,12866
2,31,女,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.4,30,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.4,30,男,未婚,2,私人,1,有,无防盗装置,国产,0,0
1.4,30,女,已婚,2,私人,1,有,无防盗装置,国产,1,320
1.4,30,男,已婚,2,公司,1,有,无防盗装置,国产,1,2599.2
1.6,30,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.6,30,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.6,30,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,30,女,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.8,30,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
2,30,男,已婚,2,私人,1,有,无防盗装置,国产,1,1520
2,30,男,已婚,2,私人,1,无,有防盗装置,进口,1,6753.6
2.3,30,女,已婚,2,私人,1,有,有防盗装置,进口,0,0
2.4,30,男,已婚,2,私人,1,无,无防盗装置,国产,1,200
2.5,30,女,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.2,29,男,未婚,2,私人,1,有,无防盗装置,国产,1,576
1.4,29,女,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.6,29,女,已婚,2,私人,1,无,无防盗装置,国产,0,0
1.6,29,女,已婚,2,私人,1,有,有防盗装置,进口,1,384
1.6,29,女,已婚,2,私人,1,有,无防盗装置,国产,1,1899.4
1.8,29,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,29,男,未婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,29,男,未婚,2,私人,1,有,无防盗装置,进口,0,0
1.8,29,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.8,29,女,已婚,2,私人,1,有,无防盗装置,国产,1,1815.2
2.3,29,女,已婚,2,私人,1,有,有防盗装置,进口,0,0
2.3,29,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
2.5,29,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.4,28,女,已婚,2,私人,1,有,无防盗装置,进口,1,1297.2
1.5,28,男,已婚,2,私人,1,有,无防盗装置,国产,1,1008
1.6,28,男,未婚,2,私人,1,有,有防盗装置,国产,0,0
1.6,28,女,已婚,2,私人,1,有,有防盗装置,进口,1,8816
1.8,28,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,28,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,28,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,28,女,已婚,2,私人,1,有,无防盗装置,国产,1,480
1.8,28,女,已婚,2,私人,1,无,无防盗装置,国产,1,9604
1.4,27,男,已婚,2,私人,1,无,无防盗装置,进口,1,120
1.6,27,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
1.6,27,男,已婚,2,私人,1,有,有防盗装置,进口,1,800
1.8,27,男,未婚,2,私人,1,有,无防盗装置,进口,0,0
1.8,27,男,已婚,2,政府,1,有,无防盗装置,国产,0,0
1.8,27,男,未婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,27,男,已婚,2,私人,1,有,有防盗装置,国产,1,552.3
1,26,女,已婚,2,私人,1,无,无防盗装置,国产,0,0
1.6,26,女,未婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,26,男,未婚,2,私人,1,有,无防盗装置,国产,0,0
3,26,男,已婚,2,私人,1,有,无防盗装置,进口,1,912
1,25,男,未婚,2,私人,1,有,无防盗装置,国产,1,3056
1.6,25,男,未婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,25,男,未婚,2,私人,1,有,无防盗装置,国产,1,197.2
2,25,男,未婚,2,公司,1,有,有防盗装置,进口,0,0
2,25,男,未婚,2,私人,1,有,无防盗装置,进口,1,1087.2
2.3,25,男,已婚,2,私人,1,有,无防盗装置,进口,0,0
2.4,25,女,未婚,2,私人,1,有,有防盗装置,进口,0,0
2.8,25,女,已婚,2,私人,1,无,有防盗装置,进口,0,0
1.4,24,男,已婚,2,私人,1,有,无防盗装置,国产,1,2552.8
1.8,24,男,未婚,2,公司,1,有,无防盗装置,进口,0,0
1.8,24,男,已婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,24,男,未婚,2,私人,1,无,有防盗装置,国产,0,0
2.3,24,女,未婚,2,私人,1,有,无防盗装置,进口,0,0
2.4,24,男,未婚,2,私人,1,无,有防盗装置,进口,0,0
1.4,23,女,已婚,2,私人,1,有,无防盗装置,进口,1,200
1.8,23,男,未婚,2,私人,1,有,无防盗装置,国产,0,0
1.8,23,男,未婚,2,私人,1,有,有防盗装置,国产,1,161.5
1.5,22,女,未婚,2,私人,1,有,无防盗装置,国产,1,913.5
1.6,22,男,未婚,2,私人,1,有,无防盗装置,国产,0,0
1.6,22,男,未婚,2,政府,1,有,无防盗装置,国产,0,0
2,22,女,未婚,2,私人,1,有,有防盗装置,进口,1,320
1.8,21,男,未婚,2,政府,1,有,有防盗装置,进口,0,0
2,21,男,未婚,2,私人,1,有,有防盗装置,进口,1,568
2,46,男,已婚,1,私人,10,无,无防盗装置,进口,0,0
1.8,45,男,已婚,1,公司,10,有,无防盗装置,国产,1,583.2
1.8,41,男,已婚,1,公司,10,有,有防盗装置,国产,0,0
1.2,38,男,已婚,1,私人,10,有,无防盗装置,国产,0,0
1.6,34,男,已婚,1,私人,10,无,无防盗装置,国产,0,0
1.6,34,女,已婚,1,私人,10,有,无防盗装置,国产,0,0
1.6,34,女,已婚,1,私人,10,有,无防盗装置,国产,0,0
1.8,34,男,已婚,1,私人,10,有,有防盗装置,国产,0,0
1.8,32,男,已婚,1,私人,10,有,无防盗装置,国产,0,0
1.8,32,男,已婚,1,私人,10,有,无防盗装置,国产,0,0
1.6,44,男,已婚,1,私人,9,无,无防盗装置,国产,1,2289.8
1.8,40,男,已婚,1,政府,9,有,无防盗装置,国产,0,0
1.8,37,男,已婚,1,公司,9,有,无防盗装置,进口,1,1891.6
2,50,男,已婚,1,私人,8,有,无防盗装置,进口,0,0
1.6,38,男,已婚,1,私人,8,有,无防盗装置,国产,0,0
1.8,38,男,已婚,1,私人,8,有,无防盗装置,国产,0,0
1,35,男,已婚,1,私人,8,有,无防盗装置,国产,0,0
2,33,男,已婚,1,私人,8,有,无防盗装置,进口,0,0
1.6,32,男,已婚,1,私人,8,有,有防盗装置,国产,0,0
1.6,32,男,已婚,1,私人,8,有,无防盗装置,国产,1,5840
1.6,29,男,已婚,1,私人,8,有,无防盗装置,国产,1,2244.2
1.6,24,男,未婚,1,公司,8,无,无防盗装置,国产,0,0
1.6,22,男,未婚,1,私人,8,有,有防盗装置,国产,1,1194.4
1.6,41,男,已婚,1,私人,7,有,无防盗装置,国产,0,0
1.6,35,男,已婚,1,私人,7,有,有防盗装置,国产,1,1208
1.8,24,男,未婚,1,私人,7,有,无防盗装置,国产,1,1027.3
1.6,57,男,已婚,1,私人,6,有,无防盗装置,国产,1,789.6
1.8,44,男,已婚,1,公司,6,有,无防盗装置,国产,1,3655.2
1.8,34,男,已婚,1,私人,6,有,无防盗装置,国产,0,0
1.5,30,男,已婚,1,公司,6,有,无防盗装置,国产,0,0
1.6,41,男,已婚,1,私人,5,有,无防盗装置,国产,0,0
2.2,36,女,已婚,1,私人,5,有,无防盗装置,进口,1,324
2.2,35,男,已婚,1,公司,5,有,无防盗装置,进口,0,0
1.8,33,男,已婚,1,公司,5,有,无防盗装置,国产,1,404.8
2.2,26,男,已婚,1,私人,5,有,无防盗装置,国产,1,2390.5
1.6,23,男,已婚,1,私人,5,有,无防盗装置,国产,0,0
1.8,47,男,已婚,1,私人,4,无,无防盗装置,国产,0,0
1.8,46,男,已婚,1,私人,4,有,无防盗装置,国产,0,0
2,35,女,已婚,1,私人,4,有,无防盗装置,进口,0,0
1.8,31,男,已婚,1,私人,4,有,无防盗装置,国产,1,2384
1.8,45,男,已婚,1,私人,3,无,无防盗装置,国产,0,0
1.6,42,男,已婚,1,私人,3,有,无防盗装置,国产,1,1200
1.8,40,男,已婚,1,私人,3,有,无防盗装置,国产,1,279.1
2,40,男,已婚,1,私人,3,有,无防盗装置,国产,1,6252
2.4,40,男,已婚,1,公司,3,无,无防盗装置,进口,0,0
1.6,38,男,已婚,1,私人,3,有,无防盗装置,国产,0,0
1.8,38,男,已婚,1,公司,3,有,无防盗装置,国产,0,0
1.6,36,女,未婚,1,私人,3,有,无防盗装置,国产,0,0
1.8,36,男,已婚,1,私人,3,无,无防盗装置,国产,0,0
1,35,男,已婚,1,私人,3,有,无防盗装置,国产,0,0
1.6,35,女,已婚,1,私人,3,有,有防盗装置,国产,0,0
1.6,35,男,已婚,1,私人,3,有,无防盗装置,国产,0,0
1.8,26,男,已婚,1,私人,3,有,无防盗装置,国产,0,0
1.8,48,男,已婚,1,私人,2,有,无防盗装置,国产,1,440
2.2,46,男,已婚,1,公司,2,有,无防盗装置,国产,0,0
2.4,45,女,已婚,1,私人,2,无,有防盗装置,国产,0,0
1.8,44,男,已婚,1,私人,2,无,无防盗装置,国产,0,0
1.6,42,男,已婚,1,私人,2,无,无防盗装置,国产,0,0
1.6,41,男,已婚,1,私人,2,有,无防盗装置,国产,0,0
1.8,40,男,已婚,1,私人,2,有,无防盗装置,国产,0,0
2.2,40,女,已婚,1,私人,2,无,无防盗装置,进口,1,4663.2
1.8,39,女,已婚,1,公司,2,有,无防盗装置,国产,0,0
1.8,38,男,已婚,1,私人,2,有,无防盗装置,国产,0,0
3,37,男,已婚,1,私人,2,有,无防盗装置,进口,0,0
1.8,36,男,已婚,1,私人,2,有,无防盗装置,国产,0,0
1.6,35,男,已婚,1,私人,2,有,有防盗装置,国产,1,976
1.6,35,男,已婚,1,私人,2,有,无防盗装置,国产,1,1320
1.8,34,男,已婚,1,公司,2,有,无防盗装置,国产,0,0
1.8,34,男,已婚,1,私人,2,有,有防盗装置,进口,0,0
1.8,32,男,已婚,1,公司,2,有,无防盗装置,国产,0,0
2.2,31,男,已婚,1,私人,2,有,无防盗装置,国产,0,0
1.8,30,男,已婚,1,私人,2,有,无防盗装置,国产,0,0
3,21,男,未婚,1,私人,2,无,无防盗装置,进口,1,6449.6
1.8,57,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.5,56,男,已婚,1,私人,1,有,无防盗装置,国产,1,682.4
1.8,53,男,已婚,1,私人,1,有,有防盗装置,国产,1,1020
1.8,52,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,51,男,已婚,1,私人,1,有,有防盗装置,国产,1,186.2
1.6,50,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,50,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,50,男,已婚,1,公司,1,有,无防盗装置,国产,0,0
2,50,男,已婚,1,私人,1,有,有防盗装置,进口,1,528
1.4,49,女,已婚,1,私人,1,有,无防盗装置,进口,1,552
1.8,49,男,已婚,1,私人,1,有,有防盗装置,国产,0,0
2,49,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
2,49,男,已婚,1,私人,1,有,有防盗装置,进口,1,864.8
3,49,男,已婚,1,私人,1,有,无防盗装置,进口,0,0
1.8,48,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
2,48,男,已婚,1,私人,1,有,无防盗装置,进口,1,320
2,48,男,已婚,1,私人,1,有,有防盗装置,进口,1,880
1,47,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.6,47,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.6,47,男,未婚,1,私人,1,有,无防盗装置,国产,1,948.8
1.8,47,男,已婚,1,公司,1,有,有防盗装置,国产,0,0
2,47,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
2.2,47,男,已婚,1,私人,1,有,无防盗装置,进口,1,322
2.5,47,男,已婚,1,私人,1,有,无防盗装置,进口,0,0
3,47,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
1.6,46,男,已婚,1,私人,1,有,无防盗装置,国产,1,3289.6
1.8,46,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,46,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
1.8,46,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,46,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,46,男,已婚,1,私人,1,无,有防盗装置,国产,0,0
1.8,46,男,已婚,1,私人,1,有,有防盗装置,国产,0,0
2,46,男,已婚,1,私人,1,有,无防盗装置,进口,0,0
1.6,45,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,45,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,45,男,已婚,1,私人,1,有,无防盗装置,进口,0,0
1.8,45,女,未婚,1,私人,1,有,有防盗装置,进口,0,0
1.8,45,男,已婚,1,私人,1,有,无防盗装置,国产,1,2480
2,45,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
1.3,44,女,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.3,44,男,未婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,44,女,已婚,1,私人,1,有,有防盗装置,国产,0,0
1.6,44,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
2,44,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.4,42,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,42,女,已婚,1,私人,1,有,无防盗装置,国产,1,464
1.8,42,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.8,42,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.6,41,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,41,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,41,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,41,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,41,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
2,41,男,已婚,1,私人,1,有,无防盗装置,进口,1,520
2.3,41,男,已婚,1,私人,1,有,无防盗装置,进口,1,1024
2.4,41,男,已婚,1,私人,1,有,有防盗装置,进口,1,784
2.5,41,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
1,40,女,未婚,1,私人,1,有,无防盗装置,国产,0,0
1.3,40,男,已婚,1,私人,1,有,无防盗装置,国产,1,460.8
1.6,40,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,40,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,40,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
2,40,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
2,40,女,已婚,1,私人,1,无,有防盗装置,进口,1,264
2,40,男,已婚,1,私人,1,有,无防盗装置,国产,1,3929.6
1.4,39,男,已婚,1,私人,1,有,无防盗装置,国产,1,1707.2
1.6,39,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.6,39,女,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.6,39,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,39,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,39,男,已婚,1,私人,1,有,有防盗装置,国产,1,322
1.8,39,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,39,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,38,男,已婚,1,私人,1,有,无防盗装置,进口,0,0
1.6,38,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,38,女,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,38,女,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,38,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.8,38,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,38,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
1.8,38,男,已婚,1,公司,1,有,有防盗装置,进口,0,0
1.8,38,男,已婚,1,私人,1,有,无防盗装置,国产,1,771
1.8,38,男,已婚,1,私人,1,有,无防盗装置,国产,1,2662.6
2.5,38,女,已婚,1,私人,1,有,有防盗装置,进口,1,627.8
1.4,37,女,已婚,1,私人,1,有,无防盗装置,国产,1,160
1.6,37,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.6,37,男,已婚,1,私人,1,有,无防盗装置,国产,1,270
1.6,37,男,已婚,1,私人,1,有,无防盗装置,国产,1,2722.4
1.8,37,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,37,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,37,男,已婚,1,私人,1,有,有防盗装置,国产,0,0
1.8,37,女,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,37,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.8,37,男,已婚,1,私人,1,无,有防盗装置,进口,0,0
2,37,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
2,37,男,已婚,1,公司,1,有,无防盗装置,进口,0,0
1.6,36,男,已婚,1,私人,1,有,有防盗装置,国产,0,0
1.6,36,女,已婚,1,私人,1,无,有防盗装置,国产,0,0
1.6,36,男,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,36,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
1.6,36,男,已婚,1,私人,1,有,无防盗装置,国产,1,1000
1.6,36,男,已婚,1,私人,1,有,无防盗装置,进口,1,1001
1.6,36,男,已婚,1,私人,1,有,无防盗装置,国产,1,3284
1.8,36,男,已婚,1,私人,1,有,有防盗装置,国产,0,0
1.8,36,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.8,36,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.8,36,男,已婚,1,私人,1,有,无防盗装置,国产,1,173.6
1.8,36,男,已婚,1,公司,1,有,有防盗装置,国产,1,979.2
2,36,男,已婚,1,公司,1,无,无防盗装置,国产,1,2850
2.2,36,女,已婚,1,私人,1,有,无防盗装置,进口,0,0
1,35,男,已婚,1,私人,1,有,无防盗装置,国产,1,180
1.3,35,男,已婚,1,私人,1,有,无防盗装置,国产,1,1084.6
1.6,35,男,已婚,1,私人,1,有,无防盗装置,进口,0,0
1.6,35,女,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.6,35,女,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,35,男,已婚,1,私人,1,有,无防盗装置,国产,1,256
1.6,35,男,已婚,1,私人,1,有,无防盗装置,国产,1,544
1.6,35,男,未婚,1,私人,1,有,有防盗装置,国产,1,893.7
1.8,35,女,已婚,1,公司,1,有,无防盗装置,国产,0,0
1.8,35,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
1.8,35,男,已婚,1,公司,1,有,有防盗装置,国产,0,0
1.8,35,男,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.8,35,男,已婚,1,公司,1,有,有防盗装置,国产,0,0
2,35,男,已婚,1,私人,1,有,有防盗装置,进口,0,0
2,35,男,已婚,1,私人,1,无,有防盗装置,进口,0,0
2,35,男,已婚,1,私人,1,有,无防盗装置,进口,0,0
1,34,女,已婚,1,私人,1,无,无防盗装置,国产,0,0
1.4,34,女,已婚,1,私人,1,有,无防盗装置,进口,0,0
1.4,34,男,未婚,1,私人,1,有,有防盗装置,进口,0,0
1.4,34,女,已婚,1,私人,1,有,无防盗装置,进口,1,920
1.6,34,女,已婚,1,公司,1,有,无防盗装置,进口,0,0
1.6,34,女,已婚,1,私人,1,有,无防盗装置,国产,0,0
1.6,34,男,已婚,1,私人,1,有,有防盗装置,国产,1,560
